id,Job Satisfaction,Salary,Salary Unit,Location,Job Title,Firm Type,Firm Size,Health Insurance,Overtime,Vacation Days,Annual Bonus,Work Status,Years of Experience,Age,Gender,Licensed,Undergraduate School,Graduate School,Post-Graduate School,Date,Year,Latitude,Longitude,CPIAUCSL,Inflation Adjusted Salary
10958,9,58000,year,"Portland, OR",Junior Architect,Individual,51-100,Yes,Unpaid Overtime,10.0,1000.0,Full-time,3-5,36-40,Female,No,,"University of California, Berkeley",,2017-04-01,2017,45.5202471,-122.674194,244.193,74900.0
10955,7,80800,year,"Seattle, WA",Project Architect,Corporate,501+,Yes,No Overtime,15.0,8000.0,Full-time,11-15,36-40,Female,No,,University of Washington,,2017-04-01,2017,47.6038321,-122.330062,244.193,104400.0
10954,8,49500,year,"Seattle, WA",Job Captain,Corporate,51-100,Yes,Unpaid Overtime,15.0,,Full-time,3,26-30,Male,No,,University of Washington,,2017-04-01,2017,47.6038321,-122.330062,244.193,63900.0
10953,8,56300,year,"Seattle, WA",Designer,Corporate,501+,Yes,No Overtime,10.0,0.0,Full-time,3-5,21-25,Female,No,University of Washington,,,2017-04-01,2017,47.6038321,-122.330062,244.193,72700.0
10952,9,72000,year,"Portland, OR",Senior Designer,Corporate,51-100,Yes,,15.0,,Full-time,11-15,31-35,Female,Yes,Oregon State University,,,2017-04-01,2017,45.5202471,-122.674194,244.193,93000.0
10951,9,80500,year,"Seattle, WA",Project Architect,Individual,101-200,Yes,Unpaid Overtime,10.0,4500.0,Full-time,11-15,31-35,Female,Yes,University of Oregon,,,2017-04-01,2017,47.6038321,-122.330062,244.193,104000.0
10950,6,74000,year,"Portland, OR",Project Architect,Corporate,51-100,Yes,Unpaid Overtime,20.0,,Full-time,8-10,31-35,Female,Yes,,,,2017-04-01,2017,45.5202471,-122.674194,244.193,95600.0
10949,8,55000,year,"Portland, OR",Junior Architect,Boutique,51-100,Yes,Unpaid Overtime,15.0,1200.0,Full-time,3-5,36-40,Female,Yes,,,,2017-04-01,2017,45.5202471,-122.674194,244.193,71100.0
10948,7,75000,year,"Tampa, FL",Project Architect,Corporate,31-50,Yes,Unpaid Overtime,20.0,1500.0,Full-time,6-7,26-30,Female,Yes,,,,2017-04-01,2017,27.9477595,-82.458444,244.193,96900.0
10947,10,48500,year,"Portland, OR",Intern,Corporate,51-100,Yes,Paid Overtime,15.0,,Full-time,2,26-30,Female,No,,,,2017-04-01,2017,45.5202471,-122.674194,244.193,62700.0
10946,8,53500,year,"Portland, OR",Junior Designer,Corporate,51-100,Yes,Unpaid Overtime,15.0,1000.0,Full-time,2,26-30,Female,No,"University of California, Berkeley",University of Oregon in Portland,,2017-04-01,2017,45.5202471,-122.674194,244.193,69100.0
10945,7,88000,year,"Portland, OR",Interior Designer,Corporate,51-100,Yes,Unpaid Overtime,12.0,,Full-time,16-20,41-45,Female,Yes,University of Oregon,,,2017-04-01,2017,45.5202471,-122.674194,244.193,113700.0
10944,8,55000,year,"Portland, OR",Designer,Corporate,51-100,Yes,Unpaid Overtime,15.0,1500.0,Full-time,3-5,26-30,Female,No,,,,2017-04-01,2017,45.5202471,-122.674194,244.193,71100.0
10943,8,48000,year,"Portland, OR",Intern,,51-100,Yes,Paid Overtime,,,Full-time,1,21-25,Female,No,,,,2017-04-01,2017,45.5202471,-122.674194,244.193,62000.0
10942,7,60000,year,"Seattle, WA",Designer,Corporate,501+,Yes,Unpaid Overtime,15.0,4000.0,Full-time,3-5,26-30,Female,No,,University of Washington,,2017-04-01,2017,47.6038321,-122.330062,244.193,77500.0
10941,7,65000,year,"Seattle, WA",Intermediate Architect,Corporate,501+,Yes,Unpaid Overtime,15.0,15000.0,Full-time,3,26-30,Female,Yes,,University of Washington,,2017-04-01,2017,47.6038321,-122.330062,244.193,84000.0
10940,10,71000,year,"Portland, OR",Job Captain,Boutique,51-100,Yes,No Overtime,15.0,,Full-time,8-10,41-45,Female,No,Portland State University,Portland State University,,2017-04-01,2017,45.5202471,-122.674194,244.193,91700.0
10939,8,86000,year,"Portland, OR",Interior Designer,Corporate,201-500,Yes,Unpaid Overtime,15.0,12400.0,Full-time,16-20,36-40,Female,Yes,University of Oregon,,,2017-04-01,2017,45.5202471,-122.674194,244.193,111100.0
10938,7,68000,year,"Portland, OR",Intermediate Architect,Corporate,201-500,Yes,Unpaid Overtime,10.0,500.0,Full-time,8-10,31-35,Female,Yes,,,,2017-04-01,2017,45.5202471,-122.674194,244.193,87800.0
10937,8,39000,year,"Seattle, WA",Junior Architect,Other,16-30,Yes,Paid Overtime,10.0,1000.0,Full-time,1,26-30,Female,No,Massachusetts Institute of Technology (MIT),University of Washington,,2017-04-01,2017,47.6038321,-122.330062,244.193,50400.0
10936,8,48000,year,"Seattle, WA",Designer,,11-15,,No Overtime,,2000.0,Full-time,2,26-30,Male,No,,,,2017-04-01,2017,47.6038321,-122.330062,244.193,62000.0
10935,8,72000,year,"Seattle, WA",Designer,Corporate,501+,Yes,Unpaid Overtime,15.0,10000.0,Full-time,8-10,36-40,Female,Yes,,University of South Florida,,2017-04-01,2017,47.6038321,-122.330062,244.193,93000.0
10934,6,85000,year,"San Francisco, CA",Interior Designer,Boutique,16-30,Yes,Paid Overtime,14.0,,Full-time,6-7,26-30,Female,No,Columbia University,,,2017-04-01,2017,37.7792588,-122.4193286,244.193,109800.0
10933,7,61000,year,"Seattle, WA",Associate,Corporate,501+,Yes,No Overtime,17.0,2500.0,Full-time,3-5,26-30,Male,No,University of Washington,University of Washington,,2017-04-01,2017,47.6038321,-122.330062,244.193,78800.0
10932,6,52000,year,"Seattle, WA",Designer,,31-50,Yes,Unpaid Overtime,10.0,3000.0,Full-time,3,31-35,Male,No,,,,2017-04-01,2017,47.6038321,-122.330062,244.193,67200.0
10931,6,55000,year,"Seattle, WA",Intermediate Designer,Corporate,101-200,Yes,Paid Overtime,18.0,5000.0,Full-time,2,21-25,Female,No,University of Washington,,,2017-04-01,2017,47.6038321,-122.330062,244.193,71100.0
10930,7,64000,year,"Seattle, WA",Intermediate Architect,Corporate,101-200,Yes,Unpaid Overtime,25.0,10000.0,Full-time,8-10,31-35,Female,Yes,University of Oregon,,,2017-04-01,2017,47.6038321,-122.330062,244.193,82700.0
10928,9,53000,year,"Seattle, WA",Designer,Corporate,101-200,Yes,Paid Overtime,14.0,,Full-time,2,31-35,Male,No,,University of Washington,,2017-04-01,2017,47.6038321,-122.330062,244.193,68500.0
10927,7,64000,year,"Seattle, WA",Project Architect,Corporate,101-200,Yes,Unpaid Overtime,20.0,6000.0,Full-time,8-10,31-35,Female,Yes,University of Oregon,,,2017-04-01,2017,47.6038321,-122.330062,244.193,82700.0
10926,7,69900,year,"Seattle, WA",Project Architect,Corporate,101-200,Yes,Unpaid Overtime,25.0,16000.0,Full-time,8-10,31-35,Female,Yes,Washington State University,,,2017-04-01,2017,47.6038321,-122.330062,244.193,90300.0
10925,7,65000,year,"Seattle, WA",Junior Architect,Corporate,501+,Yes,No Overtime,12.0,5000.0,Full-time,6-7,31-35,Female,Yes,,University of Oregon,,2017-04-01,2017,47.6038321,-122.330062,244.193,84000.0
10924,10,62500,year,"Seattle, WA",Intermediate Architect,Corporate,501+,Yes,Unpaid Overtime,10.0,6000.0,Full-time,11-15,36-40,Female,No,,,,2017-04-01,2017,47.6038321,-122.330062,244.193,80700.0
10923,8,54000,year,"Seattle, WA",Junior Architect,Corporate,101-200,Yes,Paid Overtime,,6000.0,Full-time,3,26-30,Female,No,,,,2017-04-01,2017,47.6038321,-122.330062,244.193,69800.0
10922,8,80000,year,"Seattle, WA",Project Architect,,501+,,,,,,11-15,31-35,Female,No,,,,2017-04-01,2017,47.6038321,-122.330062,244.193,103300.0
10921,8,67000,year,"Seattle, WA",Junior Architect,,101-200,,,,15000.0,,3-5,26-30,Female,Yes,,,,2017-04-01,2017,47.6038321,-122.330062,244.193,86600.0
10918,5,50000,year,"New York, NY",Junior Architect,Individual,11-15,Yes,Unpaid Overtime,,,Full-time,3-5,31-35,Female,No,,,,2017-04-01,2017,40.7127281,-74.0060152,244.193,64600.0
10917,9,49000,year,"Minneapolis, MN",Job Captain,Boutique,101-200,Yes,No Overtime,14.0,6000.0,Full-time,3-5,26-30,Male,No,North Dakota State University,North Dakota State University,,2017-04-01,2017,44.9772995,-93.2654692,244.193,63300.0
10916,10,42000,year,"Dallas, TX",Junior Designer,Boutique,51-100,Yes,No Overtime,10.0,,Full-time,1,21-25,Male,No,,,,2017-04-01,2017,32.7762719,-96.7968559,244.193,54300.0
10913,9,44000,year,"Champaign, IL",Intern,Corporate,31-50,Yes,Unpaid Overtime,10.0,1500.0,Full-time,< 1,21-25,Male,No,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,,2017-04-01,2017,40.1164841,-88.2430932,244.193,56800.0
10911,7,137000,year,"New York, NY",Project Manager,Corporate,31-50,Yes,Unpaid Overtime,25.0,,Full-time,11-15,31-35,Male,No,New York Institute of Technology (NYIT),,,2017-04-01,2017,40.7127281,-74.0060152,244.193,177000.0
10910,8,32000,year,"El Paso, TX",Intern,Other,2-5,,No Overtime,,,Full-time,2,26-30,Female,No,,,,2017-04-01,2017,31.7601164,-106.4870404,244.193,41300.0
10909,8,43680,hour,"Oakbrook Terrace, IL",Intern,Corporate,101-200,,Paid Overtime,,,Full-time,3,26-30,Female,No,University of Illinois at Urbana-Champaign,Boston Architectural College (BAC),,2017-04-01,2017,41.8500302,-87.9645077,244.193,56400.0
10908,5,54000,year,"Chicago, IL",Designer,Corporate,51-100,Yes,Unpaid Overtime,15.0,1500.0,,3,26-30,Female,Yes,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,,2017-04-01,2017,41.8755616,-87.6244212,244.193,69800.0
10907,7,58000,year,"Austin, TX",Associate,Corporate,101-200,Yes,,15.0,1500.0,Full-time,3-5,31-35,Female,Yes,,,,2017-04-01,2017,30.2711286,-97.7436995,244.193,74900.0
10906,6,88000,year,"New York, NY",Project Manager,,2-5,Yes,Unpaid Overtime,15.0,,Full-time,16-20,41-45,Female,No,,,,2017-04-01,2017,40.7127281,-74.0060152,244.193,113700.0
10905,5,82500,year,"Delray Beach, FL",Senior Architect,Corporate,11-15,Yes,Unpaid Overtime,21.0,7000.0,Full-time,16-20,41-45,Female,Yes,Carnegie Mellon University,Carnegie Mellon University,,2017-04-01,2017,26.4614625,-80.0728201,244.193,106600.0
10901,8,74000,year,"Philadelphia, PA",Project Manager,Corporate,51-100,Yes,Unpaid Overtime,15.0,7000.0,Full-time,8-10,31-35,Female,No,,,,2017-04-01,2017,39.9527237,-75.1635262,244.193,95600.0
10900,4,68000,year,"Tarrytown, NY",Landscape Architect,Boutique,2-5,Yes,Unpaid Overtime,21.0,3000.0,Full-time,8-10,31-35,Female,Yes,,,,2017-03-01,2017,41.0762077,-73.8587461,243.892,88000.0
10898,5,52000,year,"Los Angeles, CA",Associate,Boutique,16-30,Yes,No Overtime,10.0,2.0,Full-time,3-5,26-30,Female,No,University of Colorado at Boulder,University of Colorado at Denver,,2017-03-01,2017,34.0536909,-118.242766,243.892,67300.0
10897,8,66000,year,"Tampa, FL",Associate,Corporate,31-50,Yes,Unpaid Overtime,25.0,,Full-time,8-10,31-35,Female,No,,,,2017-03-01,2017,27.9477595,-82.458444,243.892,85400.0
10895,10,88500,year,North Carolina,Senior Designer,Other,11-15,Yes,Unpaid Overtime,30.0,6000.0,Full-time,11-15,36-40,Male,Yes,Virginia Polytechnic Institute and State University (Virginia Tech),,,2017-03-01,2017,35.6729639,-79.0392919,243.892,114500.0
10885,9,110000,year,"Orlando, FL",Principal,Boutique,201-500,Yes,,,15000.0,Full-time,11-15,41-45,Female,Yes,,,,2017-03-01,2017,28.5421109,-81.3790304,243.892,142300.0
10884,8,43000,year,"Los Angeles, CA",Designer,Boutique,2-5,,Paid Overtime,,,Full-time,2,26-30,Male,No,,"University of California, Los Angeles (UCLA)",,2017-03-01,2017,34.0536909,-118.242766,243.892,55600.0
10882,10,90000,year,"New York, NY",Partner,Other,2-5,,Unpaid Overtime,15.0,,Full-time,16-20,41-45,Male,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,116400.0
10880,8,60000,year,"Seattle, WA",Junior Architect,Boutique,6-10,,Paid Overtime,25.0,6000.0,,3,26-30,Male,No,The University of Utah,University of Washington,,2017-03-01,2017,47.6038321,-122.330062,243.892,77600.0
10879,8,90000,year,"Minneapolis, MN",Senior Architect,,51-100,Yes,,20.0,5.0,Full-time,11-15,36-40,Female,Yes,,,,2017-03-01,2017,44.9772995,-93.2654692,243.892,116400.0
10878,1,114000,year,"Boston, MA",Senior Architect,,16-30,Yes,,20.0,0.0,Full-time,11-15,36-40,Female,Yes,,,,2017-03-01,2017,42.3554334,-71.060511,243.892,147400.0
10873,6,48000,year,"Tampa, FL",Marketing Director,Boutique,6-10,,Unpaid Overtime,,6000.0,Full-time,16-20,41-45,Female,No,,,,2017-03-01,2017,27.9477595,-82.458444,243.892,62100.0
10871,8,73000,year,"Philadelphia, PA",Project Architect,,11-15,,Unpaid Overtime,15.0,,Full-time,6-7,31-35,Male,Yes,,,,2017-03-01,2017,39.9527237,-75.1635262,243.892,94400.0
10868,8,150000,year,"New York, NY",Project Manager,Other,2-5,Yes,Unpaid Overtime,30.0,20000.0,Full-time,11-15,31-35,Male,Yes,New Jersey Institute of Technology (NJIT),,,2017-03-01,2017,40.7127281,-74.0060152,243.892,194000.0
10865,9,85000,year,"Boston, MA",Associate,Boutique,11-15,Yes,Unpaid Overtime,20.0,10000.0,Full-time,16-20,41-45,Female,Yes,Wesleyan University,Harvard University,,2017-03-01,2017,42.3554334,-71.060511,243.892,109900.0
10863,8,70000,year,"Sparlingville, MI",Landscape Architect,Corporate,101-200,Yes,Unpaid Overtime,15.0,20000.0,Full-time,21-25,36-40,Male,Yes,Pratt Institute,Yale University,,2017-03-01,2017,42.9644739,-82.522974,243.892,90500.0
10862,6,50000,year,"Sparta, NY",Junior Architect,Individual,31-50,Yes,Paid Overtime,10.0,6000.0,Full-time,3-5,26-30,Female,No,Pratt Institute,,,2017-03-01,2017,41.1448178,-73.863469,243.892,64700.0
10851,7,56000,year,"New York, NY",Junior Designer,Corporate,101-200,Yes,No Overtime,10.0,1000.0,Full-time,3,26-30,Male,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,72400.0
10848,7,52000,year,"Dallas, TX",Junior Architect,Other,16-30,Yes,Unpaid Overtime,15.0,2000.0,Full-time,2,26-30,Male,No,,,,2017-03-01,2017,32.7762719,-96.7968559,243.892,67300.0
10845,7,120000,year,"Los Angeles, CA",Project Architect,Starchitect,51-100,Yes,Unpaid Overtime,28.0,10000.0,,16-20,41-45,Male,Yes,,,,2017-03-01,2017,34.0536909,-118.242766,243.892,155200.0
10842,8,49500,year,"Portland, OR",Designer,Boutique,31-50,Yes,Unpaid Overtime,15.0,,Full-time,2,26-30,Male,No,Roger Williams University,University of Michigan,,2017-03-01,2017,45.5202471,-122.674194,243.892,64000.0
10836,9,85000,year,"San Francisco, CA",Project Manager,Other,501+,Yes,No Overtime,10.0,13000.0,Full-time,6-7,26-30,Female,No,The Art Institute of California - San Diego,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,109900.0
10835,8,68000,year,"Los Angeles, CA",Intermediate Architect,Corporate,51-100,Yes,Unpaid Overtime,20.0,,Full-time,3-5,26-30,Female,Yes,"University of California, Berkeley",University of Pennsylvania,,2017-03-01,2017,34.0536909,-118.242766,243.892,88000.0
10834,6,84000,year,"Chicago, IL",Project Manager,Other,16-30,Yes,Unpaid Overtime,15.0,2000.0,Full-time,16-20,46-50,Male,Yes,University of Manitoba,University of Illinois at Chicago,,2017-03-01,2017,41.8755616,-87.6244212,243.892,108600.0
10832,4,48500,year,"Portland, OR",Intern,Corporate,31-50,Yes,Paid Overtime,14.0,400.0,Full-time,3,26-30,Female,No,Montana State University,,,2017-03-01,2017,45.5202471,-122.674194,243.892,62700.0
10829,7,80000,year,"San Francisco, CA",Professor,Other,201-500,Yes,,,,Full-time,16-20,41-45,Male,No,,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,103500.0
10828,9,100000,year,"New York, NY",Project Architect,,6-10,Yes,,,2000.0,Full-time,11-15,41-45,Female,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,129300.0
10826,7,68000,year,"New York, NY",Intermediate Designer,Boutique,31-50,Yes,No Overtime,15.0,2600.0,Full-time,6-7,26-30,Male,No,Pratt Institute,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,88000.0
10824,6,55000,year,"Cambridge, MA",Designer,Corporate,51-100,Yes,Paid Overtime,13.0,3000.0,Full-time,6-7,36-40,Male,No,,,,2017-03-01,2017,42.3656347,-71.1040018,243.892,71100.0
10823,3,66000,year,"Philadelphia, PA",Project Architect,Other,101-200,Yes,Unpaid Overtime,,,Full-time,6-7,31-35,Female,Yes,Kennesaw State University,Architectural Association School of Architecture (AA),,2017-03-01,2017,39.9527237,-75.1635262,243.892,85400.0
10822,5,125000,year,"New York, NY",Partner,Other,2-5,,Unpaid Overtime,10.0,,Full-time,26-30,46-50,Male,Yes,Rensselaer Polytechnic Institute,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,161700.0
10820,7,100000,year,"Washington, DC",Senior Designer,Corporate,16-30,Yes,Unpaid Overtime,10.0,,Full-time,11-15,41-45,Male,Yes,The Catholic University of America,The Catholic University of America,,2017-03-01,2017,38.8950368,-77.0365427,243.892,129300.0
10819,7,69000,year,"New York, NY",Project Architect,Corporate,201-500,Yes,Unpaid Overtime,17.0,2000.0,Full-time,3-5,31-35,Female,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,89200.0
10818,9,63000,year,"Baltimore, MD",Designer,Corporate,51-100,Yes,Paid Overtime,10.0,2400.0,Full-time,3,21-25,Male,No,The Pennsylvania State University (Penn State),,,2017-03-01,2017,39.2908816,-76.610759,243.892,81500.0
10817,8,125000,year,"Fairhope, AL",Owner,Individual,1,Yes,No Overtime,,,Full-time,26-30,56-60,Male,Yes,Auburn University,,,2017-03-01,2017,30.5231647,-87.9028458,243.892,161700.0
10816,8,55000,year,"San Antonio, TX",Project Manager,Corporate,201-500,Yes,Unpaid Overtime,14.0,6000.0,Full-time,3-5,26-30,Male,No,,,,2017-03-01,2017,29.4246002,-98.4951405,243.892,71100.0
10815,5,62500,year,"Chicago, IL",Project Architect,,51-100,Yes,Unpaid Overtime,15.0,5000.0,Full-time,3-5,26-30,Female,Yes,,,,2017-03-01,2017,41.8755616,-87.6244212,243.892,80800.0
10814,5,80000,year,"San Francisco, CA",Designer,Corporate,31-50,Yes,Unpaid Overtime,14.0,5000.0,Full-time,6-7,26-30,Male,No,,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,103500.0
10813,8,119000,year,"Columbus, OH",Principal,Corporate,51-100,Yes,Unpaid Overtime,25.0,10000.0,Full-time,26-30,46-50,Female,Yes,Pratt Institute,,,2017-03-01,2017,39.9622601,-83.0007065,243.892,153900.0
10811,8,64000,year,"Chicago, IL",Intermediate Architect,Corporate,501+,Yes,Unpaid Overtime,10.0,,Full-time,3-5,41-45,Male,No,,,,2017-03-01,2017,41.8755616,-87.6244212,243.892,82800.0
10803,6,44000,year,"Philadelphia, PA",Junior Architect,Corporate,51-100,Yes,No Overtime,13.0,,Full-time,3,26-30,Male,No,Temple University,,,2017-03-01,2017,39.9527237,-75.1635262,243.892,56900.0
10802,7,36200,year,"Abilene, TX",Junior Architect,Corporate,11-15,,No Overtime,10.0,3000.0,Full-time,3-5,31-35,Female,No,Texas Tech University,Texas Tech University,,2017-03-01,2017,32.44645,-99.7475905,243.892,46800.0
10800,10,137000,year,"Long Beach, CA",Senior Architect,,31-50,Yes,No Overtime,,,Full-time,11-15,41-45,Male,Yes,,,,2017-03-01,2017,33.7690164,-118.191604,243.892,177200.0
10798,9,75250,year,"New York, NY",Associate,Corporate,501+,Yes,No Overtime,22.0,,Full-time,6-7,26-30,Female,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,97300.0
10791,2,52000,year,"Boca Raton, FL",Junior Architect,Boutique,6-10,Yes,No Overtime,,,Full-time,2,31-35,Female,No,,,,2017-03-01,2017,26.3586885,-80.0830984,243.892,67300.0
10789,5,55000,year,"New York, NY",Junior Architect,Individual,11-15,Yes,No Overtime,10.0,,Full-time,3,26-30,Female,No,,Columbia University,,2017-03-01,2017,40.7127281,-74.0060152,243.892,71100.0
10787,7,90000,year,"Somerville, NJ",Designer,Boutique,6-10,Yes,Unpaid Overtime,21.0,5000.0,Full-time,11-15,41-45,Female,No,New Jersey Institute of Technology (NJIT),,,2017-03-01,2017,40.5742696,-74.60988,243.892,116400.0
10786,10,35000,year,"Bakersfield, CA",Associate,Boutique,16-30,Yes,Paid Overtime,7.0,5000.0,Full-time,1,26-30,Male,No,Bakersfield College,,,2017-03-01,2017,35.3738712,-119.019463,243.892,45300.0
10785,7,36000,year,"New York, NY",Intern,,101-200,Yes,Unpaid Overtime,10.0,500.0,,< 1,21-25,Female,No,Rice University,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,46600.0
10775,8,65000,year,"Chicago, IL",Project Architect,Boutique,16-30,Yes,Unpaid Overtime,10.0,,Full-time,6-7,31-35,Female,No,,,,2017-03-01,2017,41.8755616,-87.6244212,243.892,84100.0
10773,8,103000,year,"New York, NY",Project Manager,Corporate,501+,Yes,Paid Overtime,15.0,17000.0,Full-time,16-20,36-40,Male,Yes,University of Florida,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,133200.0
10770,7,60000,year,"New York, NY",Junior Architect,Boutique,11-15,Yes,Unpaid Overtime,10.0,1000.0,Full-time,3,26-30,Female,No,University of Kentucky,Yale University,,2017-03-01,2017,40.7127281,-74.0060152,243.892,77600.0
10767,9,48000,year,"New York, NY",Designer,Starchitect,31-50,Yes,,12.0,1400.0,Full-time,2,26-30,Male,No,The Ohio State University,University of Pennsylvania,,2017-03-01,2017,40.7127281,-74.0060152,243.892,62100.0
10765,9,52000,year,California,Draftsperson,Boutique,6-10,Yes,Paid Overtime,10.0,,Full-time,< 1,21-25,Male,No,University of Southern California (USC),,,2017-03-01,2017,36.7014631,-118.755997,243.892,67300.0
10764,7,138500,year,"Detroit, MI",Principal,Other,11-15,Yes,Unpaid Overtime,,9000.0,Full-time,16-20,41-45,Male,Yes,,University of Michigan,,2017-03-01,2017,42.3315509,-83.0466403,243.892,179100.0
10763,9,70000,year,"Dallas, TX",Project Manager,Corporate,51-100,Yes,Unpaid Overtime,15.0,15000.0,Full-time,8-10,31-35,Male,Yes,Oklahoma State University,,,2017-03-01,2017,32.7762719,-96.7968559,243.892,90500.0
10757,8,56500,year,"Greenville, SC",Professor,Other,16-30,Yes,Unpaid Overtime,21.0,,Full-time,6-7,31-35,Male,Yes,University at Buffalo,Clemson University,,2017-03-01,2017,34.851354,-82.3984882,243.892,73100.0
10756,10,75000,year,"New York, NY",BIM Specialist,Corporate,201-500,Yes,Paid Overtime,10.0,2000.0,Full-time,8-10,41-45,Male,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,97000.0
10754,7,63000,year,"Los Angeles, CA",Job Captain,Other,16-30,Yes,No Overtime,10.0,5000.0,Full-time,6-7,31-35,Male,No,Portland State University,Southern California Institute of Architecture (SCI-Arc),,2017-03-01,2017,34.0536909,-118.242766,243.892,81500.0
10753,5,90000,year,"New York, NY",Associate,Corporate,16-30,Yes,Unpaid Overtime,15.0,2000.0,Full-time,16-20,41-45,Male,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,116400.0
10746,8,47840,hour,"Fargo, ND",Project Manager,Other,6-10,Yes,Unpaid Overtime,10.0,,Full-time,3-5,26-30,Male,No,North Dakota State University,North Dakota State University,,2017-03-01,2017,46.877229,-96.789821,243.892,61900.0
10743,5,29120,hour,"Fort Wayne, IN",Student Intern,Corporate,51-100,,Paid Overtime,,,Full-time,< 1,21-25,Male,No,Ball State University,Ball State University,,2017-03-01,2017,41.0799898,-85.1386015,243.892,37700.0
10741,6,82000,year,"Los Angeles, CA",Marketing Director,Corporate,501+,Yes,No Overtime,12.0,4000.0,Full-time,3-5,21-25,Male,No,,,,2017-03-01,2017,34.0536909,-118.242766,243.892,106100.0
10739,1,100000,year,"San Francisco, CA",Project Architect,,501+,,,,,,11-15,36-40,Other,No,,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,129300.0
10735,10,70000,year,"Atlanta, GA",Designer,Corporate,101-200,Yes,Unpaid Overtime,14.0,10000.0,Full-time,8-10,31-35,Male,No,Georgia Institute of Technology,,,2017-03-01,2017,33.7489924,-84.3902644,243.892,90500.0
10734,7,72000,year,"San Francisco, CA",Project Manager,Boutique,31-50,Yes,No Overtime,12.0,2200.0,Full-time,11-15,36-40,Female,No,Rhode Island School of Design (RISD),,,2017-03-01,2017,37.7792588,-122.4193286,243.892,93100.0
10733,10,60000,year,"South Bend, IN",Project Architect,Other,2-5,Yes,,14.0,,Full-time,21-25,46-50,Male,Yes,University of Notre Dame,,,2017-03-01,2017,41.6833813,-86.2500066,243.892,77600.0
10732,8,72000,year,"San Francisco, CA",Job Captain,Boutique,31-50,Yes,No Overtime,40.0,2200.0,Full-time,11-15,36-40,Female,No,,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,93100.0
10731,3,48000,year,"Pittsburgh, PA",BIM Specialist,Corporate,31-50,Yes,No Overtime,10.0,,Full-time,6-7,26-30,Female,No,,,,2017-03-01,2017,40.4416941,-79.9900861,243.892,62100.0
10730,8,41500,year,"Seattle, WA",Intern,Other,31-50,Yes,Paid Overtime,15.0,2000.0,Full-time,1,21-25,Female,No,University of Idaho,University of Idaho,,2017-03-01,2017,47.6038321,-122.330062,243.892,53700.0
10727,5,20000,year,"Warsaw, IL",CEO,Corporate,11-15,,Unpaid Overtime,10.0,,Full-time,11-15,31-35,Male,Yes,,Cracow University of Technology,,2017-03-01,2017,40.359211,-91.4345978,243.892,25900.0
10726,6,60000,year,"New York, NY",Intermediate Architect,,6-10,,,,,,3-5,26-30,Male,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,77600.0
10724,8,100000,year,"New York, NY",Instructor,Corporate,501+,Yes,Paid Overtime,21.0,,Full-time,3-5,21-25,Male,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,129300.0
10723,5,60000,year,"Dallas, TX",Project Manager,Individual,6-10,,No Overtime,15.0,,Full-time,6-7,31-35,Female,No,,,,2017-03-01,2017,32.7762719,-96.7968559,243.892,77600.0
10722,9,69000,year,"Tampa, FL",Project Manager,Corporate,51-100,Yes,Unpaid Overtime,12.0,,Full-time,11-15,46-50,Male,Yes,,,,2017-03-01,2017,27.9477595,-82.458444,243.892,89200.0
10721,7,75000,year,"Dallas, TX",Project Architect,Boutique,2-5,Yes,Unpaid Overtime,,,Full-time,11-15,36-40,Male,Yes,,,,2017-03-01,2017,32.7762719,-96.7968559,243.892,97000.0
10718,8,50000,year,"Charlotte, NC",Intern,Boutique,2-5,,No Overtime,14.0,,Full-time,< 1,26-30,Male,No,University of North Carolina at Charlotte,,,2017-03-01,2017,35.2272086,-80.8430827,243.892,64700.0
10716,7,34000,year,"Los Angeles, CA",Junior Designer,Other,6-10,Yes,Paid Overtime,,,Full-time,< 1,21-25,Male,No,"University of California, Los Angeles (UCLA)",,,2017-03-01,2017,34.0536909,-118.242766,243.892,44000.0
10712,8,76000,year,"Los Angeles, CA",Project Manager,Boutique,6-10,Yes,Unpaid Overtime,10.0,0.0,Full-time,6-7,31-35,Male,No,,,,2017-03-01,2017,34.0536909,-118.242766,243.892,98300.0
